agent_id,role,declaration_type,declaration_date,declaration_id,institution,gross_salary,side_income_consulting,side_income_board_memberships,assets_in_real_estate,assets_in_vehicles,assets_in_stocks
A02049,State Secretary,regular,2024-01-15 00:00:00,D011735,Government,59453.290196129434,79959.50240389185,19854.995997406975,31213.405465963602,2729.1887612098185,9988.73956880967
A02049,State Secretary,regular,2025-01-15 00:00:00,D011736,Government,51195.43520969305,3391.2030807384517,20459.333931185196,80879.60509185832,9595.915096970415,11122.189081795652
A02049,State Secretary,regular,2026-01-15 00:00:00,D011737,Government,64979.45892849831,7040.7950072127105,5933.16403624954,10761.45853925866,9495.978083032809,12739.880338055355
A02050,State Secretary,initial,2020-08-06 13:27:11,D011738,Government,67651.4809681091,8999.86861159061,66783.85362554759,13980.551442616823,19394.588440086693,14327.266621529556
A02050,State Secretary,regular,2021-01-15 00:00:00,D011739,Government,51411.20927810209,7907.062682655744,34796.808302479076,41567.61595119542,9833.853274532697,4351.332057785949
A02050,State Secretary,regular,2022-01-15 00:00:00,D011740,Government,62495.08298925984,5806.819554854632,2321.3966333190806,6272.2355543218555,10851.899836056933,17242.58141268487
A02050,State Secretary,regular,2023-01-15 00:00:00,D011741,Government,78543.07467389395,11720.53006516211,27607.21021282259,4193.2622598648595,6364.006644128029,1432.002865745718
A02050,State Secretary,regular,2024-01-15 00:00:00,D011742,Government,91049.21608604518,20561.107726990434,8710.48855889878,2852.2563261224736,2819.8439509852965,2409.7235860330397
A02050,State Secretary,regular,2025-01-15 00:00:00,D011743,Government,72815.53980524132,7457.739398873427,27748.98228372975,76564.86564396824,7133.809897033281,24863.173265561712
A02050,State Secretary,regular,2026-01-15 00:00:00,D011744,Government,87941.39529570423,1661.1098362086245,32268.39582730336,6304.059388906613,874.134283579687,26293.206441215785
A02051,State Secretary,initial,2022-09-20 07:46:09,D011745,Government,50559.38683190316,24656.537279135235,3282.8297511502947,28326.372219175857,4555.835971050138,6193.6690588230895
A02051,State Secretary,regular,2023-01-15 00:00:00,D011746,Government,70528.23378088941,12287.332055748058,21684.839845276856,11944.640202490462,7859.443011250736,4083.8896616052966
A02051,State Secretary,regular,2024-01-15 00:00:00,D011747,Government,80077.79262871908,16260.351639036197,39716.10403773326,5503.884088104069,3148.199857380194,1110.100647113943
A02051,State Secretary,regular,2025-01-15 00:00:00,D011748,Government,46555.000005420065,12154.098108683987,7812.720806383882,48913.826334592995,21870.68340445994,10856.171245652293
A02051,State Secretary,regular,2026-01-15 00:00:00,D011749,Government,52716.148319324864,44210.604748421574,1674.7704999324678,12465.240876943484,6591.3434214799545,14228.055937954989
A02052,State Secretary,initial,2023-09-04 00:24:37,D011750,Government,86068.57142752875,16362.646658646858,552.9227378006152,16692.159418889703,19117.664116444703,45943.84012639515
A02052,State Secretary,regular,2024-01-15 00:00:00,D011751,Government,45373.5171631959,51351.03317169285,2330.697907079632,5033.265072885778,20650.065721995,49.259773850683736
A02052,State Secretary,regular,2025-01-15 00:00:00,D011752,Government,39883.04951016434,14290.494883835347,84.29582098056575,7835.750858386738,11858.374250422461,10412.847514776327
A02052,State Secretary,regular,2026-01-15 00:00:00,D011753,Government,82919.72360459267,6922.845363393207,7918.592584482383,27541.741880153164,11924.273411087122,10869.791333893501
A02053,State Secretary,initial,2023-05-05 10:59:39,D011754,Government,77951.44837470658,8783.827587705562,7114.324871703278,8402.788198980043,17419.81218286746,43528.55383776933
A02053,State Secretary,regular,2024-01-15 00:00:00,D011755,Government,66481.80365975654,14768.301435008783,2338.3467326057003,14102.717169266914,6088.60018047241,4364.109208996154
A02053,State Secretary,regular,2025-01-15 00:00:00,D011756,Government,59314.33868031259,15100.00223550481,21060.423468804078,2428.7924932975325,429.4777922586132,1369.5905051896182
A02053,State Secretary,regular,2026-01-15 00:00:00,D011757,Government,53422.13241592527,23252.631791609412,96333.52887967789,37951.26321526856,20714.13563731379,9612.72329555738
A02054,State Secretary,initial,2021-06-28 16:10:28,D011758,Government,64229.23310713577,5084.813682400077,46237.848410969884,26756.304442068067,18756.69205970257,18951.370330509126
A02054,State Secretary,regular,2022-01-15 00:00:00,D011759,Government,83697.10436102324,21508.244077532006,5829.802268288345,28604.49479924762,12939.821629793207,39058.91899284776
A02054,State Secretary,regular,2023-01-15 00:00:00,D011760,Government,63578.49189213114,30154.60194971567,29391.922332037317,3924.8042217773395,41711.70519587168,6267.453914301462
A02054,State Secretary,regular,2024-01-15 00:00:00,D011761,Government,92504.38900870449,22576.811248173944,55249.04961021996,13670.122218343053,14210.947096938324,5788.644500329508
A02054,State Secretary,regular,2025-01-15 00:00:00,D011762,Government,46530.87021539654,13148.965148770258,47366.857712538986,558.5530062135051,7233.596484124798,7889.810909160187
A02054,State Secretary,regular,2026-01-15 00:00:00,D011763,Government,59704.78868507596,95783.42572892581,43178.2719380858,7569.329795144879,25002.600518069736,2516.552869963985
A02055,State Secretary,initial,2018-03-04 22:44:44,D011764,Government,54404.11998504127,10377.598089194009,30877.733601882708,8554.813146605266,65616.89721069597,75633.28076488992
A02055,State Secretary,regular,2019-01-15 00:00:00,D011765,Government,43722.87685256501,2254.207296718397,6934.251134764493,48996.23646748361,26702.817004177705,15557.453290867086
A02055,State Secretary,regular,2020-01-15 00:00:00,D011766,Government,57703.744004855165,34463.805875374215,1745.2405216798059,98625.76129729433,47904.5112880839,6355.217543742042
A02055,State Secretary,regular,2021-01-15 00:00:00,D011767,Government,66259.9395249066,4770.251512835575,13381.557793970174,19233.394246405576,2391.7645421397406,8980.101121454327
A02055,State Secretary,regular,2022-01-15 00:00:00,D011768,Government,67863.45269928045,24985.37172251371,1126.9870812995543,14545.199272384965,2579.096640349943,40191.762280974726
A02055,State Secretary,regular,2023-01-15 00:00:00,D011769,Government,92556.78268416834,3944.065633168968,129697.9728153444,11599.546381281443,3359.042813290538,22400.26147169482
A02055,State Secretary,regular,2024-01-15 00:00:00,D011770,Government,66967.0120458534,340.4287413747878,8872.989280922775,369.3136707303396,24270.66297068748,16113.144624111843
A02055,State Secretary,regular,2025-01-15 00:00:00,D011771,Government,77252.05205519425,3482.2731697594295,63564.23768342508,32200.41627004458,9876.32424851917,25805.679560068944
A02055,State Secretary,regular,2026-01-15 00:00:00,D011772,Government,60991.41369448464,9463.812336425386,29666.76815133271,22284.21696881632,12990.689032052696,28197.245046314794
A02056,State Secretary,initial,2021-11-30 01:30:01,D011773,Government,85170.83400678894,2254.825892801154,10596.463929598976,20955.669803865887,6074.064305541978,4318.661546655446
A02056,State Secretary,regular,2022-01-15 00:00:00,D011774,Government,95976.73928382105,4404.932136149693,2518.3272192598815,33114.180888958675,26644.140788342138,3455.6527751371336
A02056,State Secretary,regular,2023-01-15 00:00:00,D011775,Government,67966.27696463924,28931.614406244964,5415.006940356335,52636.8448680705,37331.554695747334,68041.78719202893
A02056,State Secretary,regular,2024-01-15 00:00:00,D011776,Government,45110.11476822628,29383.40091573734,22358.628717535932,9870.52315306262,3492.1668498989125,4109.161499612112
A02056,State Secretary,regular,2025-01-15 00:00:00,D011777,Government,51767.924658342476,34018.811989951675,35431.51515916081,11116.560798913368,4282.044116337201,12500.871619316194
A02056,State Secretary,regular,2026-01-15 00:00:00,D011778,Government,64229.01454807743,36796.557683419334,77688.63520876005,73889.09145601539,8292.158525447203,81234.50223236137
A02057,State Secretary,initial,2024-04-26 11:14:32,D011779,Government,66847.47052875969,10909.580008575465,2835.008594441884,21838.187134066862,6574.709511156875,10798.653017789498
A02057,State Secretary,regular,2025-01-15 00:00:00,D011780,Government,70476.37701576558,40430.9500299415,3390.8079869498797,38123.35864854297,15165.94569604623,14465.902844234457
A02057,State Secretary,regular,2026-01-15 00:00:00,D011781,Government,66902.96521845061,14928.295821564307,867.3270040380326,5009.512310608385,27933.295883000643,32025.773795965677
A02058,State Secretary,initial,2018-09-16 06:36:59,D011782,Government,60104.77374383908,12720.110865908095,6031.9563236429085,7627.41029555112,31527.19112053858,8322.23528937764
A02058,State Secretary,regular,2019-01-15 00:00:00,D011783,Government,50457.02338196807,25355.03789555744,34414.92594532979,9938.626206841956,4675.23671964508,11278.686469531514
A02058,State Secretary,regular,2020-01-15 00:00:00,D011784,Government,66017.07391896345,4811.349688635715,4419.339853022554,7623.249853606288,3861.548384414084,8074.532356127076
A02058,State Secretary,regular,2021-01-15 00:00:00,D011785,Government,87824.81036220986,31165.1432862027,15875.47836026361,43125.93580308812,9041.522643257553,6776.609738470851
A02058,State Secretary,regular,2022-01-15 00:00:00,D011786,Government,75298.92908141633,11223.64421251937,11826.517538834209,14328.733589724068,3196.8963461540943,12766.290906388349
A02058,State Secretary,regular,2023-01-15 00:00:00,D011787,Government,68020.55924454296,2723.163397502071,7885.3480122485,61429.43110645472,1925.7485885987833,27399.39520926664
A02058,State Secretary,regular,2024-01-15 00:00:00,D011788,Government,75443.50385734127,2541.035211786154,19264.838466178084,7752.182904777911,5556.78821756377,40391.49418031281
A02058,State Secretary,regular,2025-01-15 00:00:00,D011789,Government,54434.03956648721,3604.237527030979,13956.192229577073,759.1185760858099,10015.650396251433,12701.917975562368
A02058,State Secretary,regular,2026-01-15 00:00:00,D011790,Government,52376.0228087502,44249.903801994704,8152.243432543635,2971.4252677985364,17726.953942109085,7742.7907359415085
A02059,State Secretary,initial,2021-04-07 15:23:48,D011791,Government,48783.22343451027,94072.91638105267,23349.660252879185,4894.250785824154,25694.895521700528,48516.003467921844
A02059,State Secretary,regular,2022-01-15 00:00:00,D011792,Government,58120.70065845843,8831.396156634697,6569.197776695306,20431.341731676923,5041.447331150523,8187.228155739067
A02059,State Secretary,regular,2023-01-15 00:00:00,D011793,Government,53669.911549363795,6910.287740268366,20610.663719305347,3995.5704571939104,34148.05057655719,29833.52100542186
A02059,State Secretary,regular,2024-01-15 00:00:00,D011794,Government,78124.12110978209,4937.738464252177,63045.788825762414,9609.11401322312,685.0135258393599,27615.747620762904
A02059,State Secretary,regular,2025-01-15 00:00:00,D011795,Government,52870.148734767165,34724.58167710587,26109.18550416124,31732.680587468876,11741.394321967458,1021.14584449748
A02059,State Secretary,regular,2026-01-15 00:00:00,D011796,Government,47959.174256626255,4694.392991302655,10839.431912082364,2665.120385220443,20052.040493213022,3911.5266870968358
A02060,State Secretary,initial,2021-03-30 05:40:49,D011797,Government,89138.65768245948,51564.17125181349,27531.579866478485,1678.0726925725896,6885.444323243835,17012.25406702853
A02060,State Secretary,regular,2022-01-15 00:00:00,D011798,Government,53229.37153377985,22013.310640883974,33134.97419214961,15529.281471488252,23020.773776078866,40442.68357661985
A02060,State Secretary,regular,2023-01-15 00:00:00,D011799,Government,62302.926858755265,45485.35513740371,7885.770004583435,23951.13657002031,40356.166031444234,18027.70283880719
A02060,State Secretary,regular,2024-01-15 00:00:00,D011800,Government,66769.84237115117,16149.168445206238,24424.5642356209,48371.86146604138,1872.2914140696453,27151.034556646464
A02060,State Secretary,regular,2025-01-15 00:00:00,D011801,Government,42949.603216187774,23467.569873829507,11397.228779021163,21692.807419576402,14371.778778344195,26516.172480504567
A02060,State Secretary,regular,2026-01-15 00:00:00,D011802,Government,78532.25654254603,19323.179824117447,34132.46999032196,58441.78565024417,378.97810025944534,13638.85830236426
A02061,State Secretary,initial,2021-08-16 11:25:35,D011803,Government,69556.78560616841,35580.27559338997,7001.864312921137,5608.199380133338,6558.259450582713,16456.11488244035
A02061,State Secretary,regular,2022-01-15 00:00:00,D011804,Government,83375.76017821173,36140.80997658688,55535.04194924108,8365.575117425153,2945.4277534018465,1478.993219617438
A02061,State Secretary,regular,2023-01-15 00:00:00,D011805,Government,49811.670941728495,17821.867365309805,17103.29823187776,36565.52469649573,19577.955980199495,52547.57631342731
A02061,State Secretary,regular,2024-01-15 00:00:00,D011806,Government,61486.8868871424,20021.055500973045,8717.5578984287,33325.861374090804,5718.570005539253,22438.408884257457
A02061,State Secretary,regular,2025-01-15 00:00:00,D011807,Government,60590.33632491293,50989.13906734415,10872.874862082577,21865.950292886748,6636.8083545775935,3356.4693782851796
A02061,State Secretary,regular,2026-01-15 00:00:00,D011808,Government,63958.32741525033,53147.08963455723,8548.037789248168,14105.3793037451,4604.125978464617,5594.425665415691
A02062,State Secretary,initial,2020-05-28 11:57:24,D011809,Government,38180.778771342586,21827.755998619803,3162.2515256913407,357.4023304611137,5589.054001702325,93.25958183932198
A02062,State Secretary,regular,2021-01-15 00:00:00,D011810,Government,61662.54568038334,155.6899783245506,1419.0185349773117,6582.417293158042,5100.689462729496,6130.713361719054
A02062,State Secretary,regular,2022-01-15 00:00:00,D011811,Government,38603.04132864383,2205.4783278518953,7765.632719014207,3447.5236605953364,23938.045253237047,7614.124773044981
A02062,State Secretary,regular,2023-01-15 00:00:00,D011812,Government,65375.01106795382,39030.4719487643,12275.279322818915,1050.614177568654,62385.31615522031,22985.871644847266
A02062,State Secretary,regular,2024-01-15 00:00:00,D011813,Government,28070.263132222204,1770.3764276274496,8982.602160197379,29929.303599083283,13475.968611551843,12950.380475867243
A02062,State Secretary,regular,2025-01-15 00:00:00,D011814,Government,32226.1974856412,4803.738887818692,280.3457685832337,2815.427396850182,18345.213828287455,37002.00053705983
A02062,State Secretary,regular,2026-01-15 00:00:00,D011815,Government,72278.23074659998,5241.499811987169,17302.74562802891,8845.057919320272,34086.63934926412,1815.7250266186443
A02063,State Secretary,initial,2025-12-21 12:19:26,D011816,Government,51797.423172078255,18337.55657262993,3128.783793511352,75846.50493775198,12929.3237481729,24553.140381428606
A02063,State Secretary,regular,2026-01-15 00:00:00,D011817,Government,45182.12889551639,17190.307727977135,4739.912967016089,10523.977965607983,7191.42175239471,41571.90252698645
A02064,State Secretary,initial,2022-07-29 09:23:55,D011818,Government,79062.68431613322,6833.40511467223,2573.686812382847,3051.5208195867917,60308.42531526377,10940.357328378332
A02064,State Secretary,regular,2023-01-15 00:00:00,D011819,Government,64914.393259926226,4654.066149635214,14697.422051746064,23408.334951155826,47322.546723167085,6814.162719776063
A02064,State Secretary,regular,2024-01-15 00:00:00,D011820,Government,73081.35293300675,28923.60765325894,1999.927289831849,33208.489076349804,4978.454001877431,11796.19174009843
A02064,State Secretary,regular,2025-01-15 00:00:00,D011821,Government,57506.368915187544,54808.2105612877,5923.890662072268,6546.503494777295,24285.611428724886,31103.015010987245
A02064,State Secretary,regular,2026-01-15 00:00:00,D011822,Government,100194.43040850005,1085.0202280755486,12018.97192120362,33146.42563237905,20833.651756153922,50276.3352219195
A02065,Advisor,initial,2023-05-03 10:01:07,D011823,Government,50932.29209160307,2858.489400174402,3671.4600346173265,6335.931763926071,20975.47346639314,1356.7566636831607
A02065,Advisor,regular,2024-01-15 00:00:00,D011824,Government,86167.43324039833,20553.609330749026,11820.527162178976,23625.437828021357,35510.20636624956,15037.518945110189
A02065,Advisor,regular,2025-01-15 00:00:00,D011825,Government,59079.50939850131,32637.909289006526,8393.363690803903,2666.1396599755644,22423.638828645016,20416.930318210267
A02065,Advisor,regular,2026-01-15 00:00:00,D011826,Government,35182.344076308815,31326.48312267725,39407.75064872148,11166.136107442695,14596.3827609689,352.6120846404756
A02066,Advisor,initial,2024-03-07 02:23:10,D011827,Government,67242.73118622163,25436.694389038843,31685.465554863018,14699.97514692822,37424.61805496128,3999.4868931663023
A02066,Advisor,regular,2025-01-15 00:00:00,D011828,Government,64721.43842182746,43683.23715695379,98825.68343926301,25840.318074372815,6153.369479192999,1292.0841961648764
A02066,Advisor,regular,2026-01-15 00:00:00,D011829,Government,44230.17278641155,4901.365001299375,15054.195981063373,20998.224848108468,22740.3392627898,6860.209727395749
A02067,Advisor,initial,2020-08-20 15:43:38,D011830,Government,46166.71084297928,2269.8911826857334,17132.01769211632,38393.147767306924,24181.06567543811,4598.453642865395
A02067,Advisor,regular,2021-01-15 00:00:00,D011831,Government,59629.535353725114,19109.103376970557,58616.069615046086,4073.953770459225,40853.74051778586,13341.804725358057
A02067,Advisor,regular,2022-01-15 00:00:00,D011832,Government,65246.217228719725,34550.457669753916,10202.92424861362,21649.65438427669,127632.5884555059,21304.023661908715
A02067,Advisor,regular,2023-01-15 00:00:00,D011833,Government,22940.05075680899,17447.562132609943,16224.32594554092,2733.586324414354,16308.61476164877,36930.76150858661
A02067,Advisor,regular,2024-01-15 00:00:00,D011834,Government,75796.82178785704,65935.38924254816,9531.237616055128,13004.816169757947,13249.020463137842,7256.995043862366
A02067,Advisor,regular,2025-01-15 00:00:00,D011835,Government,52582.53039277534,31750.051356392625,15787.02625593019,14870.18787205239,18360.005390135193,1034.4240459053854
A02067,Advisor,regular,2026-01-15 00:00:00,D011836,Government,40023.787734027355,24132.312597582833,1684.3006993094311,552.8393326687961,21498.556734340935,77.1118446261998
A02068,Advisor,initial,2020-01-10 20:25:19,D011837,Government,74115.99827177895,1242.9830975570183,30630.481076319105,1459.086210132409,24964.36197204811,37228.838293294524
A02068,Advisor,regular,2021-01-15 00:00:00,D011838,Government,59645.730308723156,2280.004362283583,84370.8918858262,36560.81215230829,6604.014603507758,42096.912536512085
A02068,Advisor,regular,2022-01-15 00:00:00,D011839,Government,78242.48665173381,30727.246772443425,1360.0187531679428,6759.541392723164,13350.85145075853,2129.281603520633
A02068,Advisor,regular,2023-01-15 00:00:00,D011840,Government,66569.28394469633,4418.867608749937,32293.002471892676,8497.397873235563,9269.955313833094,204.56096023802144
A02068,Advisor,regular,2024-01-15 00:00:00,D011841,Government,59977.28245577931,585.1815704909171,5534.441742165998,20455.605854855432,790.8995958356427,32215.325037328246
A02068,Advisor,regular,2025-01-15 00:00:00,D011842,Government,57709.05082529766,48328.671874953965,4401.641181278481,4987.5593415221065,18807.74655945029,20473.513314239575
A02068,Advisor,regular,2026-01-15 00:00:00,D011843,Government,67240.69140834207,44292.46853200863,23642.295376939575,4285.226886293444,41559.17644071704,16245.123737367161
A02069,Advisor,initial,2024-09-22 09:28:54,D011844,Government,53797.031117860046,4930.388696265817,902.7142162035844,10947.753175093912,50886.17940087934,15237.215027525686
A02069,Advisor,regular,2025-01-15 00:00:00,D011845,Government,47211.41116880251,30301.3141817487,12444.05991323327,1216.1725105958592,14572.322764360015,29723.175075756433
A02069,Advisor,regular,2026-01-15 00:00:00,D011846,Government,69148.63683981966,983.3776029102606,28.91020323836939,49771.126131150275,29038.820478532652,6943.387994976059
A02070,Advisor,initial,2018-01-25 03:30:13,D011847,Government,57832.68237833356,6711.07727614435,16166.403795104941,56304.54446185882,24924.57906370101,9856.91961406291
A02070,Advisor,regular,2019-01-15 00:00:00,D011848,Government,60503.51472103509,19545.612909163283,12400.970582012285,11891.39830527075,5198.691761362087,1620.9720200874094
A02070,Advisor,regular,2020-01-15 00:00:00,D011849,Government,76340.69754231912,28809.013625006257,49415.95855404427,4695.200288777738,1299.5306046812775,16700.192245658403
A02070,Advisor,regular,2021-01-15 00:00:00,D011850,Government,58291.85088396389,209.0727633423775,25478.744579815622,12719.26002760482,27555.130642013082,64787.44972252612
A02070,Advisor,regular,2022-01-15 00:00:00,D011851,Government,60225.50888312686,7896.694624450053,2693.63929995842,2105.725700011087,6645.065915507328,6677.3187035587935
A02070,Advisor,regular,2023-01-15 00:00:00,D011852,Government,51005.257328236024,4824.7645414307035,8755.839514539468,10143.224135144765,15942.72608917993,52971.98034337162
A02070,Advisor,regular,2024-01-15 00:00:00,D011853,Government,66461.09900972777,134184.74112950545,53641.7346630761,1530.3986204117489,14849.453566980781,26128.041315340954
A02070,Advisor,regular,2025-01-15 00:00:00,D011854,Government,65247.41869020132,22232.87049533755,25844.00002243412,24494.78575629225,34061.1201059057,5328.316815923518
A02070,Advisor,regular,2026-01-15 00:00:00,D011855,Government,73511.62697685837,10406.460057963634,18041.599443793133,6451.366316530473,20692.796979425213,21744.80529693715
A02071,Advisor,initial,2026-01-30 13:59:09,D011856,Government,51313.06744489686,1573.3461223559077,16377.455081973907,14706.880863912525,37565.61307282013,9121.508961821239
A02072,Advisor,initial,2022-03-03 06:45:05,D011857,Government,53132.74545614721,18259.437781959907,10153.228250130993,272.63686228966156,27905.570488746856,2609.054636214477
A02072,Advisor,regular,2023-01-15 00:00:00,D011858,Government,71882.06098718203,20527.775199987995,17599.246576718342,14873.508507219853,173749.9923966547,1946.12097572125
A02072,Advisor,regular,2024-01-15 00:00:00,D011859,Government,63783.19505044295,33900.56172384757,29538.777350857697,65.4657826499272,39883.62937702104,347.5525713157272
A02072,Advisor,regular,2025-01-15 00:00:00,D011860,Government,46406.72810710958,6809.757652665396,2728.71615816525,51856.65579855809,4741.720970955148,31970.798722168398
A02072,Advisor,regular,2026-01-15 00:00:00,D011861,Government,79598.31101601751,79722.09084488341,70018.56854996912,13909.31306682159,65084.31949763353,43230.3513746533
A02073,Advisor,initial,2021-10-23 10:26:51,D011862,Government,34523.24147399624,11577.29826235127,5472.029922724848,2108.6880525908678,8314.37925191597,13176.395936929901
A02073,Advisor,regular,2022-01-15 00:00:00,D011863,Government,71764.27129895627,7017.940641317267,11874.823690120536,8342.297665394288,18721.708391047254,14676.290270122834
A02073,Advisor,regular,2023-01-15 00:00:00,D011864,Government,41021.81946002705,8568.002344321969,459.5519866133749,943.2396096535916,56723.60070146409,23526.26043668073
A02073,Advisor,regular,2024-01-15 00:00:00,D011865,Government,88286.8277472829,14662.14314145356,15985.534190364813,15138.591552503487,4820.175888795634,24140.10612592238
A02073,Advisor,regular,2025-01-15 00:00:00,D011866,Government,36831.00409641565,55197.893317797025,9621.02774453236,2609.9933641743937,38940.06962214131,7835.024101413512
A02073,Advisor,regular,2026-01-15 00:00:00,D011867,Government,77283.75977809122,26572.497400842458,5747.132435611881,12815.175522774369,61217.19754313374,3467.5976927785023
A02074,Advisor,initial,2020-06-14 23:06:34,D011868,Government,58775.48459983134,17212.847042586138,84705.61409365971,7291.489371268156,38448.77606665165,11257.022712175967
A02074,Advisor,regular,2021-01-15 00:00:00,D011869,Government,54500.96145241884,3554.0939297994782,11177.26141948815,28674.71451574083,34204.10529365402,23881.343514866287
A02074,Advisor,regular,2022-01-15 00:00:00,D011870,Government,62780.94984701642,3235.168161018324,10698.827145120382,13165.459639697874,6147.204912189474,32614.068262550907
A02074,Advisor,regular,2023-01-15 00:00:00,D011871,Government,69478.5050873672,13951.013788330507,12438.990036246436,37701.89041047338,10454.579092908318,1867.8117195599336
A02074,Advisor,regular,2024-01-15 00:00:00,D011872,Government,46433.99246503696,26091.24289230114,2469.4437939323834,56722.801266568276,28570.182645908568,17749.909446079888
A02074,Advisor,regular,2025-01-15 00:00:00,D011873,Government,47763.184122471415,27807.025405582477,9987.696724665606,69816.88561270399,2515.015831074686,1112.3103158529377
A02074,Advisor,regular,2026-01-15 00:00:00,D011874,Government,69744.0729766933,5121.455927257225,8201.642777368468,6027.409384069256,43851.762482302074,34834.23114014009
A02075,Advisor,initial,2020-11-21 13:18:34,D011875,Government,34389.855695256,2109.4218320280406,12514.423847009342,29183.210769615962,4720.953227012835,21980.629588559375
A02075,Advisor,regular,2021-01-15 00:00:00,D011876,Government,51236.563602118724,9705.139095747185,38845.29937388082,11529.012753381578,16639.298681906304,23855.76250951934
A02075,Advisor,regular,2022-01-15 00:00:00,D011877,Government,105610.30431239161,50062.84869061584,4283.314323018293,11108.551885433259,2219.961007069008,28686.0444529313
A02075,Advisor,regular,2023-01-15 00:00:00,D011878,Government,45479.80553116079,15765.306693500479,18716.57349574749,40534.00888217863,4096.005125578967,13689.393111107467
A02075,Advisor,regular,2024-01-15 00:00:00,D011879,Government,77217.04187639628,7716.184150097986,767.2730775107481,3148.7291840104963,17613.64906017934,7102.035248719383
A02075,Advisor,regular,2025-01-15 00:00:00,D011880,Government,51210.73846929282,7820.527059024876,7619.13323780086,12994.487247823483,20137.560523033917,30804.211621482296
A02075,Advisor,regular,2026-01-15 00:00:00,D011881,Government,67635.67717195716,2833.277037289047,12798.105244998103,17973.105087436135,6287.408354627521,30044.836756527475
A02076,Advisor,initial,2020-06-25 08:18:52,D011882,Government,69815.33535894327,12819.587345544758,1543.650970568808,1368.2199678178192,2536.1623754974444,2899.203213505479
A02076,Advisor,regular,2021-01-15 00:00:00,D011883,Government,76934.35102774421,31343.156765999673,15703.843062637809,39977.77682410955,15950.427152678549,46611.94070901565
A02076,Advisor,regular,2022-01-15 00:00:00,D011884,Government,56996.19259780837,69192.65388400063,7430.714147495755,7547.4420116144765,36731.51855243403,5000.3519208483995
A02076,Advisor,regular,2023-01-15 00:00:00,D011885,Government,89833.26958132279,13926.84558744336,98701.31995395622,21389.983212707168,4499.043506953271,7318.908208364938
A02076,Advisor,regular,2024-01-15 00:00:00,D011886,Government,51159.951531222294,3659.593446314036,19937.519769071907,52644.01822006272,23524.903174009516,4864.7916792656515
A02076,Advisor,regular,2025-01-15 00:00:00,D011887,Government,63513.3062039934,22973.940996915375,5598.913408403488,25441.801135611287,9751.333446129842,67392.35273612
A02076,Advisor,regular,2026-01-15 00:00:00,D011888,Government,63679.153983264114,28276.71064518564,2166.704167838534,43432.98490056607,57325.003495678386,7118.115940033698
A02077,Advisor,initial,2019-05-07 19:18:44,D011889,Government,43170.47820075877,1488.0010529067986,831.4409183435466,1441.6244724719656,1723.6485593638088,71088.78107618156
A02077,Advisor,regular,2020-01-15 00:00:00,D011890,Government,55711.91617531319,37960.95892367353,1903.2156355499721,13574.421739866637,815.7806176972676,20318.836294376004
A02077,Advisor,regular,2021-01-15 00:00:00,D011891,Government,62422.70248857611,35359.57647096774,22792.406449160273,16640.468087503228,2654.822942701904,3885.4046297730506
A02077,Advisor,regular,2022-01-15 00:00:00,D011892,Government,53518.18435305871,12793.684884458924,38619.36537951508,23361.747854691905,30506.057041708926,16141.674946507681
A02077,Advisor,regular,2023-01-15 00:00:00,D011893,Government,96613.85948184802,16438.82566011114,3409.435623609366,2485.3912693742095,51219.27673931015,42786.261955115755
A02077,Advisor,regular,2024-01-15 00:00:00,D011894,Government,47420.64489600704,24993.91799502444,10287.787780569995,21388.21353166084,34573.06205100452,16495.882949078168
A02077,Advisor,regular,2025-01-15 00:00:00,D011895,Government,77691.36702210642,22586.4692215483,8746.402998574358,3156.3306709388658,25305.053589821087,2844.997191257227
A02077,Advisor,regular,2026-01-15 00:00:00,D011896,Government,72846.8971972318,333.4844722988699,20685.618409033556,1400.1421532836957,1186.183731695881,6763.65851755678
A02078,Advisor,initial,2019-02-16 12:01:26,D011897,Government,59792.06798243593,2612.0919710376807,4034.439844198083,12671.891666603295,4811.176172603016,5092.8749010694955
A02078,Advisor,regular,2020-01-15 00:00:00,D011898,Government,47021.86419221629,3548.8429486990203,61288.49399537347,18344.587746554116,54784.33624550367,2690.1941093236974
A02078,Advisor,regular,2021-01-15 00:00:00,D011899,Government,48476.17019412345,28185.192233101687,26080.016585594047,63457.80500641895,19499.226612583356,7928.711863033796
A02078,Advisor,regular,2022-01-15 00:00:00,D011900,Government,52230.49051175235,11599.354516759013,62053.82749633741,23988.02721195107,12634.427758500262,21638.806342574495
A02078,Advisor,regular,2023-01-15 00:00:00,D011901,Government,33213.880770806056,15771.26288020356,6497.137990532216,17899.919733724542,21129.001213280677,9641.84282712954
A02078,Advisor,regular,2024-01-15 00:00:00,D011902,Government,44948.018613010645,29628.5855724736,17720.83936676437,4830.348967492332,3934.74961490703,11732.609125676774
A02078,Advisor,regular,2025-01-15 00:00:00,D011903,Government,37762.85226954536,8340.096780415637,26355.371278141334,3298.5392783171174,44674.05082084933,7732.660936281454
A02078,Advisor,regular,2026-01-15 00:00:00,D011904,Government,80188.12504766576,27637.301881934836,24823.542480580927,18692.822746357655,21359.933030615626,103957.91387367359
A02079,Advisor,initial,2025-08-08 22:04:26,D011905,Government,69276.93588582327,11678.655898823537,431.54444751899973,5044.986886977646,12744.581979828215,17647.339671461068
